Ano do BO (RDO);Data do Acidente;Tipo do veiculo da vitima;Tipo de vitima;Tipo de acidente;Sexo;Idade da vitima
2022;21/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;38
2022;20/11/2022;AUTOMOVEL;PASSAGEIRO;OUTROS;FEMININO;3
2022;21/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;46
2022;21/11/2022;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;NAO DISPONIVEL
2022;21/11/2022;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;38
2022;21/11/2022;ONIBUS;CONDUTOR;COLISAO;MASCULINO;51
2022;21/11/2022;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;45
2022;21/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;52
2022;21/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;22
2022;21/11/2022;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;57
2022;21/11/2022;BICICLETA;CONDUTOR;OUTROS;MASCULINO;29
2022;21/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;46
2022;20/11/2022;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;28
2022;21/11/2022;PEDESTRE;PEDESTRE;CHOQUE;MASCULINO;20
2022;19/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;50
2022;20/11/2022;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;29
2022;20/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;14
2022;20/11/2022;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;39
2022;20/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;59
2022;20/11/2022;BICICLETA;CONDUTOR;OUTROS;MASCULINO;35
2022;20/11/2022;AUTOMOVEL;CONDUTOR;ATROPELAMENTO;FEMININO;58
2022;20/11/2022;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;42
2022;20/11/2022;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;22
2022;20/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;31
2022;20/11/2022;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;62
2022;20/11/2022;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;31
2022;20/11/2022;BICICLETA;CONDUTOR;COLISAO;MASCULINO;22
2022;20/11/2022;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;44
2022;20/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;26
2022;20/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;39
2022;20/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;FEMININO;26
2022;20/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;11
2022;27/10/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;80
2022;19/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;68
2022;19/11/2022;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;32
2022;19/11/2022;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;60
2022;19/11/2022;BICICLETA;CONDUTOR;COLISAO;MASCULINO;48
2022;19/11/2022;AUTOMOVEL;CONDUTOR;ATROPELAMENTO;MASCULINO;44
2022;19/11/2022;AUTOMOVEL;CONDUTOR;ATROPELAMENTO;MASCULINO;44
2022;19/11/2022;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;63
2022;19/11/2022;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;54
2022;19/11/2022;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;23
2022;19/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;27
2022;18/11/2022;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;28
2022;18/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;42
2022;18/11/2022;ONIBUS;PASSAGEIRO;COLISAO;MASCULINO;17
2022;18/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2022;18/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;63
2022;18/11/2022;AUTOMOVEL;NAO DISPONIVEL;COLISAO;MASCULINO;49
2022;18/11/2022;AUTOMOVEL;NAO DISPONIVEL;COLISAO;FEMININO;22
2022;16/10/2022;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;28
2022;17/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;31
2022;17/11/2022;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;36
2022;16/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;19
2022;17/11/2022;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;36
2022;16/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;74
2022;17/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;28
2022;11/11/2022;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;41
2022;13/11/2022;AUTOMOVEL;NAO DISPONIVEL;COLISAO;FEMININO;67
2022;17/11/2022;BICICLETA;CONDUTOR;COLISAO;MASCULINO;58
2022;17/11/2022;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;45
2022;05/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;34
2022;17/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2022;16/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;65
2022;17/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2022;11/11/2022;BICICLETA;CONDUTOR;COLISAO;MASCULINO;82
2022;17/11/2022;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;40
2022;17/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;19
2022;24/09/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;37
2022;17/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;24
2022;17/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;58
2022;17/11/2022;BICICLETA;CONDUTOR;COLISAO;MASCULINO;60
2022;17/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;54
2022;17/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;17
2022;17/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;39
2022;16/11/2022;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;33
2022;15/11/2022;BICICLETA;CONDUTOR;COLISAO;MASCULINO;30
2022;16/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;30
2022;16/11/2022;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;40
2022;16/11/2022;CAMINHAO;CONDUTOR;CHOQUE;MASCULINO;40
2022;13/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;24
2022;16/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;30
2022;16/11/2022;MOTOCICLETA;PASSAGEIRO;COLISAO;MASCULINO;25
2022;16/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;65
2022;15/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;32
2022;16/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2022;16/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;71
2022;16/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;49
2022;16/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;65
2022;16/11/2022;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;49
2022;30/06/2022;BICICLETA;CONDUTOR;CHOQUE;MASCULINO;34
2022;15/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;22
2022;15/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;22
2022;15/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;31
2022;15/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;69
2022;15/11/2022;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;28
2022;15/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;NAO DISPONIVEL
2022;05/10/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;45
2022;15/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;76
2022;15/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;47
2022;15/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;22
2022;15/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;47
2022;15/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;49
2022;14/11/2022;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;68
2022;08/11/2022;BICICLETA;CONDUTOR;NAO DISPONIVEL;FEMININO;40
2022;15/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;68
2022;15/11/2022;AUTOMOVEL;PASSAGEIRO;OUTROS;FEMININO;32
2022;15/11/2022;AUTOMOVEL;PASSAGEIRO;OUTROS;MASCULINO;15
2022;15/11/2022;BICICLETA;CONDUTOR;COLISAO;MASCULINO;18
2022;15/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;56
2022;15/11/2022;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;83
2022;09/10/2022;AUTOMOVEL;PASSAGEIRO;OUTROS;MASCULINO;56
2022;12/11/2022;MOTOCICLETA;PASSAGEIRO;OUTROS;FEMININO;27
2022;15/11/2022;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;37
2022;15/11/2022;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;36
2022;15/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;42
2022;15/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;59
2022;15/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;34
2022;02/11/2022;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;28
2022;10/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;83
2022;14/11/2022;MOTOCICLETA;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;29
2022;01/10/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;67
2022;14/11/2022;MOTOCICLETA;PASSAGEIRO;COLISAO;MASCULINO;15
2022;19/10/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;34
2022;14/11/2022;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;69
2022;14/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;37
2022;11/11/2022;BICICLETA;CONDUTOR;COLISAO;MASCULINO;70
2022;14/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2022;14/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;FEMININO;44
2022;29/10/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;41
2022;13/11/2022;MOTOCICLETA;NAO DISPONIVEL;CHOQUE;MASCULINO;37
2022;13/11/2022;MOTOCICLETA;NAO DISPONIVEL;CHOQUE;MASCULINO;35
2022;13/11/2022;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;42
2022;13/11/2022;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;56
2022;13/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;34
2022;13/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;25
2022;13/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;82
2022;13/11/2022;AUTOMOVEL;PASSAGEIRO;CHOQUE;FEMININO;25
2022;13/11/2022;BICICLETA;CONDUTOR;COLISAO;MASCULINO;69
2022;12/11/2022;AUTOMOVEL;CONDUTOR;COLISAO;FEMININO;45
2022;13/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;4
2022;13/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;27
2022;13/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;36
2022;13/11/2022;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;65
2022;06/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;59
2022;01/10/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;71
2022;13/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;26
2022;13/11/2022;AUTOMOVEL;PASSAGEIRO;CHOQUE;MASCULINO;63
2022;13/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;58
2022;13/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;24
2022;13/11/2022;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;21
2022;13/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;22
2022;13/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;32
2022;13/11/2022;BICICLETA;CONDUTOR;COLISAO;MASCULINO;45
2022;12/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;35
2022;13/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;68
2022;13/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;39
2022;13/11/2022;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;11
2022;19/08/2022;BICICLETA;CONDUTOR;COLISAO;MASCULINO;40
2022;13/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;13
2022;13/11/2022;BICICLETA;CONDUTOR;COLISAO;MASCULINO;83
2022;13/11/2022;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;29
2022;12/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;28
2022;12/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;72
2022;12/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;23
2022;12/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;24
2022;12/11/2022;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;27
2022;12/11/2022;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;45
2022;12/11/2022;MOTOCICLETA;PASSAGEIRO;COLISAO;MASCULINO;24
2022;12/11/2022;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;2
2022;12/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;25
2022;12/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;24
2022;11/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;25
2022;12/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;34
2022;07/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;54
2022;08/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;65
2022;12/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;45
2022;11/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;46
2022;12/11/2022;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;65
2022;12/11/2022;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;22
2022;12/11/2022;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;45
2022;03/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;80
2022;11/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;43
2022;28/10/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;48
2022;11/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;53
2022;11/11/2022;AUTOMOVEL;CONDUTOR;OUTROS;FEMININO;34
2022;10/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;38
2022;06/10/2022;BICICLETA;CONDUTOR;COLISAO;MASCULINO;37
2022;11/11/2022;BICICLETA;CONDUTOR;COLISAO;MASCULINO;NAO DISPONIVEL
2022;11/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;42
2022;11/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;8
2022;11/11/2022;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;32
2022;11/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;51
2022;11/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;27
2022;11/11/2022;AUTOMOVEL;PASSAGEIRO;CHOQUE;MASCULINO;89
2022;11/11/2022;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;47
2022;11/11/2022;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;65
2022;08/11/2022;MOTOCICLETA;PASSAGEIRO;OUTROS;FEMININO;33
2022;08/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;67
2022;10/11/2022;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;33
2022;10/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2022;10/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;75
2022;27/10/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;45
2022;10/11/2022;CAMINHAO;CONDUTOR;CHOQUE;MASCULINO;53
2022;30/10/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;55
2022;06/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;53
2022;22/08/2022;NAO DISPONIVEL;CONDUTOR;COLISAO;MASCULINO;50
2022;10/11/2022;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;37
2022;09/11/2022;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;62
2022;09/11/2022;MOTOCICLETA;PASSAGEIRO;COLISAO;MASCULINO;27
2022;30/10/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;38
2022;09/11/2022;CAMINHAO;CONDUTOR;CHOQUE;MASCULINO;50
2022;07/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;32
2022;09/11/2022;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;53
2022;09/11/2022;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;62
2022;09/11/2022;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;NAO DISPONIVEL
2022;09/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;36
2022;09/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;47
2022;09/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;21
2022;09/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;48
2022;09/11/2022;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;40
2022;09/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;41
2022;09/11/2022;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;35
2022;08/11/2022;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;32
2022;08/11/2022;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;FEMININO;44
2022;08/11/2022;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;76
2022;08/11/2022;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;20
2022;08/11/2022;BICICLETA;CONDUTOR;COLISAO;MASCULINO;17
2022;08/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;20
2022;18/10/2022;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;41
2022;08/11/2022;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;51
2022;08/11/2022;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;74
2022;08/11/2022;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;25
2022;08/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;54
2022;08/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;36
2022;08/11/2022;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;47
2022;08/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;46
2022;08/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;31
2022;05/11/2022;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;26
2022;07/11/2022;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;46
2022;07/11/2022;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;37
2022;06/11/2022;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;21
2022;07/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;74
2022;07/11/2022;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;37
2022;07/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;34
2022;07/11/2022;CAMINHAO;PASSAGEIRO;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2022;07/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;68
2022;06/11/2022;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;31
2022;06/11/2022;MOTOCICLETA;PASSAGEIRO;ATROPELAMENTO;FEMININO;19
2022;06/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;82
2022;06/11/2022;MOTOCICLETA;PASSAGEIRO;OUTROS;MASCULINO;29
2022;05/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;52
2022;06/11/2022;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;38
2022;06/11/2022;AUTOMOVEL;PASSAGEIRO;CHOQUE;MASCULINO;22
2022;03/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;40
2022;06/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;30
2022;03/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;30
2022;06/11/2022;MOTOCICLETA;PASSAGEIRO;CHOQUE;MASCULINO;21
2022;06/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;25
2022;06/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;35
2022;06/11/2022;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;10
2022;06/11/2022;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;12
2022;06/11/2022;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;78
2022;06/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2022;06/11/2022;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;47
2022;04/11/2022;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;29
2022;05/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;21
2022;05/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;38
2022;05/11/2022;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;64
2022;05/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;26
2022;05/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;19
2022;05/11/2022;AUTOMOVEL;CONDUTOR;COLISAO;FEMININO;33
2022;05/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;48
2022;05/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;39
2022;05/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;41
2022;05/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;65
2022;25/08/2022;BICICLETA;CONDUTOR;COLISAO;MASCULINO;61
2022;19/05/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;NAO DISPONIVEL
2022;28/10/2022;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;41
2022;28/10/2022;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;64
2022;04/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2022;04/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;36
2022;04/11/2022;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;50
2022;04/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;37
2022;30/10/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;40
2022;04/11/2022;CAMINHAO;PASSAGEIRO;ATROPELAMENTO;MASCULINO;65
2022;04/11/2022;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;47
2022;04/11/2022;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;44
2022;01/11/2022;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;50
2022;02/11/2022;AUTOMOVEL;CONDUTOR;ATROPELAMENTO;MASCULINO;38
2022;01/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;75
2022;03/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;47
2022;29/10/2022;MOTOCICLETA;PASSAGEIRO;CHOQUE;MASCULINO;21
2022;03/11/2022;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;57
2022;07/08/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;57
2022;03/11/2022;NAO DISPONIVEL;NAO DISPONIVEL;ATROPELAMENTO;MASCULINO;37
2022;03/11/2022;BICICLETA;CONDUTOR;COLISAO;MASCULINO;61
2022;03/11/2022;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;63
2022;03/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;44
2022;03/11/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;34
2022;14/10/2022;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;NAO DISPONIVEL
2022;02/11/2022;NAO DISPONIVEL;NAO DISPONIVEL;ATROPELAMENTO;MASCULINO;45
2022;11/10/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;63
2022;02/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;16
2022;02/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;54
2022;02/11/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;23
2022;02/11/2022;AUTOMOVEL;PASSAGEIRO;CHOQUE;MASCULINO;50
2022;02/11/2022;BICICLETA;CONDUTOR;COLISAO;MASCULINO;NAO DISPONIVEL
2022;21/10/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;42
2022;28/10/2022;CAMINHAO;CONDUTOR;CHOQUE;MASCULINO;48
